scalar,RGB_r,RGB_g,RGB_b
0.0,0.0,0.0,0.0
0.0322580645161,0.106334390406,0.00567696995302,0.118928794028
0.0645161290323,0.138241070858,0.0112148994321,0.235071288925
0.0967741935484,0.152795841881,0.0158847736303,0.331892934621
0.129032258065,0.173294928294,0.0198237892539,0.41530977414
0.161290322581,0.0272049543726,0.0596075996998,0.570619892175
0.193548387097,0.0196640005344,0.180060306624,0.409245107267
0.225806451613,0.0148460002315,0.233425924062,0.306551326775
0.258064516129,0.0130388007803,0.273099143181,0.251893872221
0.290322580645,0.0150271863754,0.310268512831,0.20088396568
0.322580645161,0.0165401628187,0.346774181184,0.139759781303
0.354838709677,0.0183734964025,0.382549168808,0.0740383250959
0.387096774194,0.020105867968,0.417624209872,0.0458016594506
0.41935483871,0.112949184552,0.449043877823,0.0216911860571
0.451612903226,0.255512576861,0.470596387485,0.0225457320031
0.483870967742,0.393567950939,0.482888932617,0.0230903421353
0.516129032258,0.532667312833,0.484366968635,0.0256883476979
0.548387096774,0.71263777937,0.4526085566,0.0343042390523
0.58064516129,0.930163139514,0.348313690817,0.0443691755525
0.612903225806,0.964356020699,0.384731208916,0.253529518557
0.645161290323,0.970905191634,0.443791186749,0.389270442758
0.677419354839,0.97564056562,0.490577794622,0.589948544912
0.709677419355,0.977766277914,0.533280168858,0.769439233062
0.741935483871,0.979713323691,0.575158779329,0.915153328516
0.774193548387,0.940912898082,0.647609954809,0.983152890267
0.806451612903,0.896532736211,0.723651057828,0.986762599008
0.838709677419,0.891324828761,0.778840494007,0.98941946091
0.870967741935,0.907619533382,0.825097470293,0.991608048412
0.903225806452,0.920016273873,0.872383038081,0.993919549
0.935483870968,0.923426442754,0.922179806515,0.996257950289
0.967741935484,0.937333894324,0.968496280069,0.99700762872
1.0,1.0,1.0,1.0
