scalar,RGB_r,RGB_g,RGB_b
0.0,0.33479085013469045,0.283084370264951,0.756495219863611
0.06666666666666667,0.4065898462184505,0.40107836774808114,0.8531871848087239
0.13333333333333333,0.47960577345523075,0.5125231546074678,0.9280759529243264
0.2,0.5541259606059128,0.6144385722065903,0.9778606673313376
0.26666666666666666,0.6293516912788605,0.7032802096575209,1.0
0.3333333333333333,0.7034613581594323,0.7755956914282125,0.9950853369192395
0.4,0.7738296240023554,0.8283190628056745,0.9622160505251637
0.4666666666666667,0.8373167608752353,0.8589533452759249,0.9035392894939807
0.5333333333333333,0.8949932692867574,0.8480604975398838,0.8176743337482949
0.6,0.9363884471203132,0.7960602468494788,0.7167614101477734
0.6666666666666666,0.9536765968066768,0.722562487726195,0.6120511882231049
0.7333333333333333,0.9466843671392008,0.6298727860029733,0.5075848543472775
0.8,0.9158281307560509,0.5203022420294723,0.40691411453818804
0.8666666666666667,0.8622060033345825,0.3950577907010608,0.31301655768197295
0.9333333333333333,0.7876324388850351,0.24982597671921825,0.22827960760448973
1.0,0.6946256248213637,0.0029646104576792577,0.15458182827759628
